Text,Rating,Sentiment
"pengalaman saya terakhir buka ig, ada permasalahan besar yang aku alami di aplikasi tersebut. saat aku buka beranda, kok malah ""tidak dapat memuat kabar beranda""? bahkan di akun, simpanan, dll juga begitu padahal wifi ku kenceng/kuotaku masih, takutnya akunku dihack/dihapus gitu, aku overthinking jadinya. tolong diperbaiki dengan cepat🙏🏻🙏🏻",1,Negative
"jadi suka error kenapa ya? padahal penyimpanan masi banyak trus jaringan lancar tpi buat story suka gabisa trus. udah di instal ulang tetep aja kayak gitu, tapi giliran apk lain pada lancar lancar aja.",1,Negative
"Untuk pengalaman saya selama menggunakan aplikasi ini, saat pertama buka aplikasi kan muncul video² tu, baru beberapa detik mau di klik langsung hilang ganti video lain 🥴 baru tertarik dengan video pertama sudah diganti otomatis oleh aplikasi itu sendiri. Maka dari itu saya jarang buka ig ya gitu deh seenak jidat aja Main ganti aja...",3,Neutral
"Gatau kenapa ig makin banyak ngebug, ntah dari post pake lagu lebih dari 1 jadi gabisa, padahal dulu bisa, tema dm ga ada :(. Padahal dulu lancar lancar aja kenapa skrg jd gini ya? Terus juga klo mau post story malah gbs milih foto, cm beberapa doang yang bisa kepilih, aneh bgt makin hari makin aneh. Padahal Koneksi internet juga udah bagus, tolong di perbaiki dong, berharap banget ig kaya dulu lagi, lancar lancar aja",2,Negative
"sedih itu, ketika akun pertama kena blok. mau daftar yg baru lagi gk bisa. alhasil, hpku gk bisa main Instagram lagi. (perkara banyak orang yg gk suka sama aku) asal mau login akun kedua katanya terdapat masalah. yahsudahlah kalo uda begtu kejadiannya. jadi hemat kuota dong 😅",3,Neutral
"sering di upgrade semestinya makin bagus, makin lancar kalo main instagramnya. ini baru buka instagram lagi, betul bisa buka tapi gk jalan sama sekali alias ceket, gk bisa di klik apapun baik foto, profil dan lainnya. mohon diperbaiki lagi apabila ingin diupgrade lagi",5,Positive
"maaf, Instragram kenapa ya? sering bgt ngebug, filter yang sudah di simpan mendadak hilang dan hanya bisa di gunakan di reels saja? jika bisa perbaiki ya, agar anda (admin Ig) tidak mendapat respon buruk dari pengguna dan dapat memudahkan pengguna Terimakasih",4,Positive
"Gajelas kadang bug gak bisa di pencet, kadang suara nyangkut padalan apl udah di keluarin, suka aneh pokoknya. Jaringan bagus dan hpku juga high end jadi kalo gara"" hp ga mungkin, buat apl lain lancar banget",2,Negative
"not bad, lumayann.. tapi ada yang kurang, yaitu masalah antar efek ig nya, kenapa kita harus mendownloadnya lagi padahal kan kita sudah download.. tolong di perbaiki & berikan fitur-fitur yang canggih & menarik lainnya,, tysm💗",4,Positive
"Tolong diperbaiki, kenapa filter ig tidaj bisa digunakan, padahal saya sudah melaporkan 2x, tolong juga jangn hilangkan fitur photobooth, tapi yang paling penting tolong perbaiki filternya kenapa setelah load filternya tidak muncul muncul",1,Negative
"Sudah beberapa hari ini setelah upgrade tidak bisa muat gambar sama video ,, padahal sudah di install bberapa kali , knp tetep tidak bisa ? Tolong di perbaiki lagi !!! Seperti yang dulu ,, kok jadi sepertu ini , malah habisin kuota aja , padahal yang lain juga gpp cuma ig aja yang error",5,Positive
"syang banget fitur note atau catatan nya dihapus jyaaah :""(",1,Negative
kadang yang ke update fiturnga hanya 1 akun doang,4,Positive
kenapa story ig tidak tersimpan di arsip?,1,Negative
"Instagram adalah aplikasi yang tidak pernah kurang saya upgrade, setiap pemberitahuan pengupdetan saya langsung update, tapi kenapa semakin dk update malah semakin hancur, buruk, jelek banget, setiap saya ingin membuat instagram stories muka saya jadi lonjong memanjang, big NO , SANGAT BURUKKKKK INSTAGRAM VERSI SEKARANG",2,Negative
"lelet bgt,- bikin kesel klo lagi stalk ig idol suka keluar sendiri. dan kenapa bisa unfoll org sndiri? mngkn di bajak atau gmn y? tapi sandi hanya saya yg tau. jadi, ga mungkn lah. jadi tolong perbaikannya ya. lagi satu, kalo mau pakai filter ig jgn terlalu lelet. padahal jaringan wifi + kuota bgus bgt. lancrrrr bgt. tolong responnya...",3,Neutral
"Kenapa kok up video durasinya kok jadi pendek ya munculnya.. ya memang durasinnya 1mnt. Tapi yg jadi herannya ini loh knp kok malah pendek mau potong video yang bagus gabisa. Misal durasi videoku 5:28 lah katakan nah disitu gak muncul semua mau tk potong eh cmn keluar 1mnt ajeeee kenape yeee.. dan skrg herannyaa lagi ig baru diperbarui mlh kyak apa gabagus sering keluar"" sendiri gjelas tolong diperbaiki lgi yeee",3,Neutral
"Aneh, pas di muat ulang, story yg keliatan cuman itu itu saja. Ga ada org yg live padahal di notifikasi ada live, setiap muat ulang ttp diposisi yg sama. Entah ini bug atau gimana tpi memang perlu update terbaru nih aplikasi",1,Negative
"Ini kenapa ya... ig minta di update, tapi setelah diklik update, eeeh malahan ""ig tidak dapat di update, terjadi masalah"" Padahal memory masih 1 GB. Jikapun masalah memory, biasanya akan muncul pemberitahuan utk mengosongkan memory dgn uninstall bbrp aplikasi atau media...tapi ini nggak tuh (ya wajar sih nggk ada notif begitu, lha wong masih ada kosong 1 GB...) so...? ada apa ini?",1,Negative
tolong ya fitur catatan di kasih lagi terimakasih,4,Positive
"Setelah di-update banyak sekali BUG nya, mulai dari susah scroll di laman akun dan Explorer dan buat story juga tap next story susah dan gak berfungsi malahan. Semoga cepat diperbaiki. Thanks",1,Negative
Kenapa instagram makin di update makin jelekkk... Kenapa icon untuk memperkecil memperbesar video tidak bisaa. Cuman foto aja yang bisa.. Aduhhh.. Makin parah. Tolong perbaiki lagi dong. Satu lagi yang untuk video kenapa cuman 15 detikkk biasanya kan 1 menit di buat 4 kolom ..... Hhhhhhhhhhh,1,Negative
Kok di update mulu// klo gak di update gak ada filter nya// semua filter hilang semua klo gak di update// telat 1hari aja dh hilang filternya// gimana sih kok apk nya jadi kek gini// dulu bagus sekarang kok jadi jelek sihh// lagi pun kalo mo dapetin filter tu kok gak bisa yaa// jadi harus minta filter di teman👎,1,Negative
"Tolong benerin bug nya lah, setiap mau save foto memprosesnya lama kali beda dengan save video langsung cepat. Tolonglah masa iya saya harus uninstall terus download lagi baru bisa memproses penyimpanan foto cepat",4,Positive
"setelah di update, ig ku bener bener ga bisa dibuka. saat aplikasinya si buka, hanya layar hitam yang ditampilkan terus menerus. saya sudah coba download ulang berkali kali dan menghapus data instagram yang terdapat di file hp, tetapi tetap saja hasilnya sama dan tidak ada perubahan apapun.",1,Negative
Sya sukaaaa aplikasi inii.. Tapi knp yaaa ko suka ada fiturr yg ga bsa saya pake padahal udah di uograde ke versi yg paling baru.. Sedikit kecewa sihhh atas ada nya fitur yg ga bsa saya pake contohnyaaa kaya ig tv sya ga bsaaa cobaiinn fitur tsb. Tolong pihak instagramm perbaikii.. Udah laporkan masalah tapi ga ada tanggapan sma skali dri pihak instagram Terimakasih🙏,4,Positive
"Setelah di perbarui sekarang tiba"" jadi cerah padahal dalam mode dark. Aplikasi tidak bisa dibuka, tiba"" keluar sendiri. Bahkan skrg udah lebih dari 1 hari aplikasi tetap tidak bisa dibuka, pdhl akun tidak dikeluarkan. Ini bagaimana ya, kenapa malah jadi sering error",3,Neutral
"Laaah pas udah di update kok gak bisa kebuka yg di tampilkan cuman layar putih dgn lingkaran loading, di Refresh juga gak bisa, masuk keakun satunya lagi juga sama. Maksudnya apa coba,,,,ig ver lama lebih oke🙏🏻.",1,Negative
Buat kalian yang ngeluh gabisa update story.. coba cek memori hp kalian.... masih ada space/ruang yang kosong apa sedikit.... Terus yang ngeluh gabisa posting or kirim komentar karena dibilang melanggar dsb.. coba pake aplikasinya.... jangan akses dari web hp..,5,Positive
"Setelah diperbarui jadi jelek:( Kalau mau foto pake filter gak bisa full screen, kalau bisa dibalikin yang full screen dong. Dulu bener² puas sama apk ini, cuma sekarang kok malah gini. Kecewa sayaa ಥ_ಥ",1,Negative
Kesel dah ini aplikasi udah di update mulu tapi kalo abis lihat IG story mau di back ajah malah jadi nge lag aplikasinya diem aja udah di back berkali kali gak bisa malah nge freeze.. masa tiap hari di clear cache mulu sih log in lagi dari awal 🤦‍♀️🤦‍♀️,1,Negative
hai nama saya jeni saya yang suka di aplikasi Instagram yang poto poto itoloh. saya suka bangettt dengan aplikasi itu saya sukaaaaaa banget jadi saya kasih bintang lima asalamualaikum terimakasih daaaaaaaaaaaa,4,Positive
"sumpah wkwk upload story di ig lama banget padahal jaringan bagus banget, pake WiFi juga tetep lama upload nya. tukidannya posting posting terus padahal mau switch akun kan jadi ga bisa. udah berjam jam padahal wkwkwk makin lama makin aneh banget.",1,Negative
"Instagram ada kendala, susah untuk buat laporan. Tidak bisa akses handfree. Setiap video kedua, ketiga akan di save selalu tidak bisa dengan keterangan ""kesalahan"". Meskipun sudah uninstall dan install kembali tetap tidak bisa, padahal sistem HP sudah diperbarui semua.",1,Negative
"Kok kenapa ya tiap buka instagram lemot dan erorr. Padahal nih, sinyal wifi bagus, ram dan penyimpanan masih kosong. Tapi kenapa ya setiap kali saya buka instagram eror terus. Saya udah uninstall dan donwload ulang tapi tetep saja. Mohon diperbaiki sistem nya. Terimakasih",1,Negative
"kenapa ya? kuota banyak, aplikasi udah di update tapi kenapa sering banget kalo mau upload foto cuma loading doang. nunggu lama banget. data seluler di matiin iya sama aja cuma load doang. masa iya data aku matiin sama hpnya direstart dulu ntar loading nya brenti baru bisa dihapus. trus baru upload lagi baru bisa, kadang bisa kadang engga. itu kenapa iya. tolong di perbaiki min. jg kadang di insta story kadang ada efeknya kadang engga. heran deh.. aku cuma pengin bisa post foto/vid itu jadi.",1,Negative
"Bagus siih menurut ku,tpi musik untuk bikin story masih terbatas,dan semoga aja Instagram di perbarui lgi",3,Neutral
"Semisal aplikasi sedang mengalami gangguan jaringan yang buruk di beritahukan donk, padahal hp sama jaringan wifi ku fine² aja tapi malah pas masuk ke instagram beranda itu² doank pas di refresh gambar yang itu lagi yang nongol!! Udh macam tak trefresh saja.....pas di cek di playstore gak ada juga pemberitahuan update",1,Negative
"Ternyata tidak hanya saya, banyak sekali yg tbtb kehilangan gabisa pakai musik, pesan d dm, update d ps pun gabisa. Menangis udh hampir sebulan seperti ini. Sorry rate jadi berubah krn masalah ini belum juga ada penanganannya.",2,Negative
"setelah diupdate awalnya fitur teks pada story instagram lengkap, dengan font yang bermacam, tapi setelah 3 hari pemakaian smua fitur hilang kembali ke semula seperti sebelum diupdate. tetapi, keterangan di play store sudah terupdate :( itu gimana ya? tolong dong dibenerin saya sudah suka font yg beragamnya.",5,Positive
tolong MB nya jangan terlalu banyak kasian nanti aplikasi aku,4,Positive
"Aplikasi Instagram nya udah bagus banget tapi , ada bug nya kadang-kadang tapii gapapa sih dikit² . Ohh iya kalau di update ada yang baru loh buruannn new update Instagram nya yaaa oke jangan lupa di perbaiki bug nya ya developer byebyeee🦄📍",5,Positive
Apalah aplikasi banyak eror perbaikan itulah inilah buat akun nggak bisa login nggak bisa eror semua terus buat apa download ini aplikasi,1,Negative
"tolong lah, ini kenapa ig makin kesini malah makin ga jelas sih? ini loh ga bisa ngesave foto bisa nya di post dulu baru disave, padahal ada tanda untuk ngesave nya cuma ga selesai selesai, gw pernah nungguin sampe ketiduran masih ga selesai, ig makin lama isinya loading semua, ngesave video lumayan lama juga, nih ig semenjak gabung ke meta meta apa lah itu makin ga jelas anjrit kesel banget, TOLONG LAH PERBAIKIII, KALAU GINI TERUS MAKIN MALES DI IG",1,Negative
"Nggak tau yah, entah hp saya yang bermasalah atau memang Instagram yang bermasalah 😪. Setiap saya mau masuk instagram selalu saja yang muncul 'Instagram terhenti'. Sudah ngelakuin banyak hal mulai dari update versi terbaru, pindahkan ke memori telpon, restart hp, copot lalu download lagi, tapi tetap aja yang muncul 'Instagram terhenti' 😧 saya berharap cepat di perbaiki",1,Negative
"Setelah update, buat reels sekarang jadi aneh. Lebih suka UI yang lama, karena membuat Reels yang ada teks otomatisnya jadi lebih gampang, ketimbang sekarang jadi susah dan bingung, anehh",1,Negative
"IG Live is fun, but add the Saweran/gif feature to make it even more exciting! Instagram, ayo dong tambahin fitur biar live bisa ditonton semua orang, nggak cuma followers doang! Biar lebih seru dan jangkauannya luas, jangan monoton gitu-gitu aja!",2,Negative
"Sekedar masukan versi sekarang kurang bagus,load gambar berat dan makan data lebih banyak,saya pakai WiFi kecepatan 20mbps di pakai berdua aja,tp gambar sering gak kebuka,dan video sering buffering!!",3,Neutral
"Sering ngelag, kalo simpan audio pas mau dipake hrs dicari lg, sering ga bisa masuk trs jg loading lama pdhl WiFi lancar buat aplikasi lain, audio sering hilang ketika sudah dibuat reels.",2,Negative
"Aplikasi medsos yg bagus, tapi sayang account ku susah berkembang der",4,Positive
"Kok punyaku di buat upload foto ga bisa,trs klo buat ganti foto profil ada catatan ""Tidak ada koneksi internet"" padahal kuotaku masih,dan aku udh coba pakai wifi tetep engga bisa.aku udh coba hapus data apk nya trs login lagi tetep ga ada hasil.tolong di perbaiki,terimakasih!",4,Positive
"Saya kesal sekali, ketika saya upload video atau foto kualitasnya menurun padahal kualitasnya mencapai 1080p bahkan lebih, jika memang itu bertujuan agar pengguna tidak terlalu menghabiskan kuotanya karena melihat video dan semacamnya, setidaknya jangan merugikan orang yang mengupload postingannya, saya sampai bolak-balik untuk menaik-turunkan kualitas video saya. MOHON DIPERBAIKI",2,Negative
"update terbarunya menambahkan hal hal yang tidak penting, seperti feeds yang awalnya petak menjadi persegi panjang",1,Negative
"Kenapa sekarang di instagram pada insta story pas di rewind kok tidak ada suaranya padahal update an dulu itu ada suaranya nah kalo sekarang update an baru kok malah dihilangkan, tolong hal sekecil ini dikembalikan lagi seperti semula yang ada suaranya",1,Negative
"Kenapa sekarang Instagram suka eror sih? Videonya suka berenti ditengah jalan, tapi audionya ttp bunyi, ntar abis itu gak bisa muter ulang lagi, kalo udah gtu ampe kbawah2 juga ikut eror, gk bisa muter video,. Pdahal kuota sama sinyal ada dan bagus,. Tolong lebih diperhatikan lagi keluhan keluhan yang ada",4,Positive
"Setelah di update kenapa malah gak bisa digunain ya apknya, gabisa di refresh mau ke fitur lain juga gabisa. Udah di un instal malah gak bisa login loading terus, padahal sinyal gak bermasalah. Kenapa yah kira²",1,Negative
Saya sangat tidak nyaman dengan aplikasi ini😡. Jujur aku lebih suka IG yang lama daripada yang sekarang. Pada saat saya ingin mencoba efek efek dan filter tidak bisa karena harus update aplikasinya dulu pada udah update tapi tetap saja tidak bisa padahal pada saat saya coba di hp teman saya bisa😑😡. Tolong diperbaiki lagi!,1,Negative
"bagus apk nya, tapi sayang pengguna android versi lama gabisa gunain filter yang ada background nya. kalo bisa diperbarui untuk ini, tolong perbarui ya! soalnya pengen banget pake filter yang ada background nyaa:(( terimakasih🖤",5,Positive
"Tolong appnya di perbaiki lagi atau kembalikan seperti semula jangan minta update terus :) Mohon bantuannya, karna semenjak di update fitur Ig jadi gak jelas ... Tolong merubah fitur memang baik.tapi fitur yang lama jangan sampai di buang yang ada bukan bagus malah jadi tambah gak jelas. Mana pas mau ngerepost gak bisa , Posting video malah jadi serial.efeg yang gak bisa di gunain padahal sudah ke unduh.tolong untuk di perhatikan lagi dan mohon bantuannya 🙏🙏🙏",2,Negative
"sorry tapi updatetan kali ini bikin nyusahin, apalagi yg mau posting postingan yg nyambung sama postingan lain malah bikin ancur, lebih baik balikin ke format 1:1 deh gausah aneh aneh , semoga updatetan selanjutnya bisa dibalikin ke 1:1 , lebih baik lagi dan gausah nambah fitur ga guna sekian terimakasih 🙏🏻",2,Negative
